GSM_ID,100152367_TGI_at,100148025_TGI_at,100147415_TGI_at,100142646_TGI_at,100131664_TGI_at,100159841_TGI_at,100122391_TGI_at,100146289_TGI_at,100160445_TGI_at,100121818_TGI_at,100149328_TGI_at,100139653_TGI_at,100122717_TGI_at,100137227_TGI_at,100141545_TGI_at,100147092_TGI_at,100142419_TGI_at,100152115_TGI_at,100155952_TGI_at,100156268_TGI_at,100158086_TGI_at,100130781_TGI_at,100149348_TGI_at,100152725_TGI_at,100134865_TGI_at,100134610_TGI_at,100146924_TGI_at,100125753_TGI_at,100152843_TGI_at,100148916_TGI_at,Type
GSM617554,27.2471,18.86328,0.1856588,22.15495,6.38295,0.06042469,0.15884079999999998,0.3877127,0.07421035,0.2280951,0.1196889,0.205702,7.84117,2.960859,1.173834,0.2159369,3.979446,1.303611,29.74302,0.2031373,0.1844453,9.973563,3.899677,0.804674,1.7020939999999998,0.05829668,0.02490145,0.04068616,0.3067904,14.46464,4
GSM617555,13.32378,22.692970000000006,1.5395,3.550535,2.756913,5.011118,0.6184772,1.188121,4.265798,25.545820000000006,7.657228,6.657171000000001,2.088537,0.5735964,7.725233,7.26624,27.52932,5.569908,25.35801,14.13016,5.7442199999999985,3.321273,1.998447,9.048115,11.26551,0.4055291,11.90573,0.2480012,2.143935,29.30087,4
GSM617556,2.228698,33.37592,0.3612147,11.86005,9.433086,0.1505226,1.467939,0.6537873000000001,10.9172,1.068632,0.8698304,30.43048,3.135128,1.082953,2.505464,0.7741724,12.1898,1.517307,4.532141,8.235579,0.8076392,10.61705,11.80645,1.142278,22.15947,0.06862282,1.718384,0.1132434,0.407303,18.84024,4
GSM617557,32.70811,21.70273,2.150707,1.031973,13.94691,1.15046,5.599309,0.30955900000000003,18.67495,24.77665,2.648171,8.311069,14.93402,18.76987,10.51276,2.476545,26.705170000000006,6.306467,18.76692,4.241658,0.25602329999999995,27.48076,4.104317,8.285544,1.204008,0.2364022,4.921823000000002,0.2088279,5.8175870000000005,23.64383,4
GSM617558,1.1172440000000001,12.56968,3.488194,6.576969,2.2876830000000004,0.1155953,1.750048,0.2153555,12.95953,0.2146873,1.131638,3.781344,7.514002,0.2616325,1.588527,1.045565,14.934000000000001,4.346357,0.9628599,0.997659,0.3245741,4.217753,1.276685,1.717487,16.13058,0.05902207,0.2015945,0.2007165,0.08470307,14.85964,4
GSM617559,0.09551236,11.58072,1.20604,14.04959,0.1287924,0.2540294,6.790817,0.5813195999999999,1.754341,0.1355266,1.952176,0.7853254,0.043019199999999994,0.163415,0.3253247,3.004754,19.23689,17.02967,0.5253748,0.137777,1.7616900000000002,0.6037109,1.583777,1.84236,0.17115650000000002,0.04088514,0.5336052,0.02905417,0.06013424,8.165699,4
GSM617560,28.05554,18.76298,0.3230068,7.136407000000001,21.22355,1.777964,0.8816406999999999,0.6222563,2.185041,16.37801,4.137972,1.1395879999999998,4.785588,16.93231,1.761886,5.144205,24.9289,2.825888,7.502538,3.958594,0.5306376,14.0865,6.187379,1.600494,17.38158,0.1091765,3.850819,0.4480244,19.47618,21.92292,4
GSM617561,7.7845960000000005,18.22466,0.171009,6.014827,20.12048,9.689306,3.038844,0.8750268,3.272267,2.0933040000000003,25.86603,8.835366,11.2786,0.30195809999999995,2.550746,33.20747,6.5069089999999985,15.13352,6.850391,26.94625,1.591451,4.152709,4.597121,11.30363,6.851872,0.1153781,19.37089,9.35018,11.83738,26.29624,4
GSM617562,0.353073,27.603990000000003,0.3696136,14.67505,0.5458574,4.5791309999999985,2.400163,20.82908,3.326886,0.458759,31.2382,24.90676,0.09892979,0.3228906,7.2308,47.46001,13.98396,25.87443,12.36344,5.970986,2.661486,1.625756,4.1748059999999985,32.1091,1.050148,0.228913,27.96921,0.6708909000000001,0.1485919,8.227866,4
GSM617563,1.360259,25.66277,0.3795055,32.273740000000004,10.43606,1.086939,1.042294,0.6715188,2.333939,3.690776,1.274449,25.90353,1.679725,11.49366,6.894063,1.5604559999999998,20.77795,4.489496,24.28394,10.61424,0.256774,8.301561,3.46138,1.467265,3.171987,0.09065362,1.197545,0.1136838,0.3541583,24.7345,4
GSM617564,8.792917999999998,17.02093,2.278235,2.005172,17.12705,4.476765,15.09447,4.9201169999999985,22.49527,14.792279999999998,13.19749,30.84161,13.90405,0.2951406,5.270204,23.86176,24.756999999999998,21.6479,6.36089,11.6359,4.374156,0.8575375,3.300599,11.03298,6.660467,0.1408369,17.12666,0.3757942,8.831703,20.71027,4
GSM617565,4.823891000000001,31.925590000000003,24.3477,0.4510853,4.901109,14.10726,20.03952,3.147403,32.2834,18.81559,4.408599,37.92701,3.872831,0.688265,6.469009,3.009814,32.81306,12.59791,1.404168,22.53097,29.676540000000006,20.1461,15.16565,9.485188,20.4722,3.394761,7.748242999999999,4.4052370000000005,1.084808,24.55676,4
GSM617566,30.824820000000003,10.39061,0.9762366,4.548674,10.45405,6.788996000000001,17.74944,2.258188,30.67343,2.673897,5.044844,20.03234,15.50058,1.250751,6.050669999999998,4.082531,12.41847,10.60457,0.04511122,16.76351,0.5705473000000001,0.2904781,2.541869,5.77348,10.93355,0.108076,7.457793,3.375608,18.52449,21.88183,4
GSM617567,0.6805366,21.27368,2.679069,23.04692,1.125336,0.3535399,5.10217,1.4009969999999998,16.23149,4.411042,5.3492440000000006,10.65334,1.224745,1.04254,6.063463,5.489734,17.47839,11.45557,20.5188,15.69734,0.2429505,3.381129,3.798086,5.31406,18.20721,0.1597349,0.9818563,0.0442537,0.4092167,15.566629999999998,4
GSM617568,31.15935,19.91344,0.30811940000000004,6.255387000000002,20.9493,1.983585,0.8298982,0.7774949999999999,3.013557,15.47393,3.499421,0.7119248,3.295976,10.48325,2.137163,3.213885,24.80842,2.666096,9.950285,0.7718431,0.3961355,11.52502,5.6542650000000005,1.033895,21.69745,0.123652,3.198696,0.5153936,17.29113,21.61361,4
GSM617569,16.07891,13.422529999999998,34.58842,4.046638,8.311529,11.39404,19.99828,5.523052,35.71383,17.28489,16.88387,18.51348,0.7774521,4.310932,5.362264,16.2325,16.36872,12.98976,14.50556,13.6165,0.2671516,12.99553,2.737987,12.67965,2.506117,5.1386080000000005,13.92045,5.1933050000000005,16.9657,25.84135,4
GSM617570,31.8012,13.69965,5.473443,17.53445,1.847557,1.070643,3.347475,1.156383,23.31533,5.174857,4.843684,6.324667,7.780364,5.283793,1.242874,4.808598,1.6571360000000002,5.802603,23.07267,0.7070759,0.4923985,17.74602,1.925269,9.142941,1.330349,0.1139339,3.313621,0.1039807,2.631225,13.60502,4
GSM617571,25.903489999999998,32.006820000000005,0.7665449000000001,7.877177,3.1421330000000003,0.3888266,1.161033,1.207067,8.334644,0.0813734,3.288761,0.15192809999999998,6.600003999999998,13.779520000000002,1.467698,2.361005,4.97007,5.865376,23.1155,0.545756,2.546251,29.42926,15.59695,5.4091010000000015,2.402732,0.1692823,0.3530228,0.03249941,0.07128897,9.850736,4
